Product Title,Handle,Type,Variant Attributes,Variant Options (all),SKU,Qty,Qty Unit,Qty Note,Current Price,Current Per Unit,Competitor Name,Best Competitor Per Unit,Competitor Price (for same qty),Competitor URL,Competitor Notes,Recommended Per Unit Price,Recommended Shopify Price,Short Description,Competitor Match Type,Recommendation Action
"Child-Resistant Opaque Tubes with Hinged Lid – 116mm Capacity, Fits 109mm Cones, 1.3g Size – Airtight & Discreet Storage – 100 Pack",child-resistant-opaque-tubes-with-hinged-lid-116mm-capacity-fits-109mm-cones-1-3g-size-airtight-discreet-storage-100-pack,Rolling Paper,,Quantity: 1200 pack,,1200,pcs,1200 pack,59.99,0.04999166666666667,Biohazard Inc,0.069,82.80000000000001,https://biohazardinc.com/products/child-resistant-pop-top-pre-roll-plastic-tubes-116mm-opaque-black-1000-count,1000+,0.06555,78.99,"The Child-Resistant Opaque Tubes are pre-roll joint tubes built for dispensaries, brands, co-packers, and home rollers who care about compliance, freshness, and discretion.…",Direct / tiered,Raise
Nonstick PTFE Rolls,kraft-kitchen-sheet-ptfe-rolls,PTFE,"Variant: Single Nonstick PTFE Roll 16""x48""","Make a choice: Single Nonstick PTFE Roll 16""x48""",SHEET-01,1,sheet,"1 sheet 16""x48""",9.99,9.99,,,,,No competitor data found,27.0,27.00,"Oil Slick Nonstick PTFE Rolls are lab-grade fluoropolymer film for extractors, rosin heads, and makers who are tired of losing product to sticky paper.…",Missing,Raise
Nonstick PTFE Rolls,kraft-kitchen-sheet-ptfe-rolls,PTFE,Variant: BULK.07mm 50 foot roll,Make a choice: BULK.07mm 50 foot roll,BULKSHEET-01,1,roll,BULK.07mm 50 foot roll,79.99,79.99,,,,,No competitor data found,155.0,155.00,"Oil Slick Nonstick PTFE Rolls are lab-grade fluoropolymer film for extractors, rosin heads, and makers who are tired of losing product to sticky paper.…",Missing,Raise
Nonstick PTFE Rolls,kraft-kitchen-sheet-ptfe-rolls,PTFE,Variant: BULK .07mm 300 foot roll,Make a choice: BULK .07mm 300 foot roll,BULKSHEET-02,1,roll,BULK .07mm 300 foot roll,199.99,199.99,,,,,No competitor data found,650.0,650.00,"Oil Slick Nonstick PTFE Rolls are lab-grade fluoropolymer film for extractors, rosin heads, and makers who are tired of losing product to sticky paper.…",Missing,Raise
Nonstick PTFE Rolls,kraft-kitchen-sheet-ptfe-rolls,PTFE,Variant: Bulk 0.1mm 50ft roll,Make a choice: Bulk 0.1mm 50ft roll,BULKSHEET-03,1,roll,Bulk 0.1mm 50ft roll,79.99,79.99,,,,,No competitor data found,185.0,185.00,"Oil Slick Nonstick PTFE Rolls are lab-grade fluoropolymer film for extractors, rosin heads, and makers who are tired of losing product to sticky paper.…",Missing,Raise
Nonstick PTFE Rolls,kraft-kitchen-sheet-ptfe-rolls,PTFE,Variant: 24in Xtrawide Bulk 0.08mm 50ft roll,Make a choice: 24in Xtrawide Bulk 0.08mm 50ft roll,BULKSHEET-04,1,roll,24in Xtrawide Bulk 0.08mm 50ft roll,49.99,49.99,,,,,No competitor data found,200.0,200.00,"Oil Slick Nonstick PTFE Rolls are lab-grade fluoropolymer film for extractors, rosin heads, and makers who are tired of losing product to sticky paper.…",Missing,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 3.6x5; Finish: Black,Size: 3.6x5; Finish: Black,m_black_3.6,1000,pcs,inferred from product title/handle ('1000 pcs'),52.49,0.05249,MarijuanaPackaging,0.13,130.0,https://marijuanapackaging.com/collections/flower-packaging/products/matte-black-3-6-x-5-vista-mylar-tamper-evident-pcr-bags-3-5-grams-1000-box,3.62x5 1000 box,0.065,65.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 3.6x5; Finish: Black w/ Clear Window,Size: 3.6x5; Finish: Black w/ Clear Window,m_black/w_3.6,1000,pcs,inferred from product title/handle ('1000 pcs'),15.99,0.01599,MarijuanaPackaging,0.13,130.0,https://marijuanapackaging.com/collections/flower-packaging/products/matte-black-3-6-x-5-vista-mylar-tamper-evident-pcr-bags-3-5-grams-1000-box,3.62x5 1000 box,0.075,75.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 3x4.5; Finish: Black w/ Clear Window,Size: 3x4.5; Finish: Black w/ Clear Window,m_black/w_3,1000,pcs,inferred from product title/handle ('1000 pcs'),24.99,0.02499,Dragon Chewer,0.06995,69.95,https://dragonchewer.com/products/1-gram-matte-black-barrier-bags-1000,1g 3x4.5 1000 qty,0.075,75.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 4x6.5; Finish: Black,Size: 4x6.5; Finish: Black,m_black_4_6.5,1000,pcs,inferred from product title/handle ('1000 pcs'),19.99,0.019989999999999997,Green Earth Packaging,0.159,159.0,https://greenearthpackaging.com/collections/reusable-packaging,4x6.5 1000 count example,0.081,81.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 4x6.5; Finish: Black w/ Clear Window,Size: 4x6.5; Finish: Black w/ Clear Window,m_black/w_4,1000,pcs,inferred from product title/handle ('1000 pcs'),24.99,0.02499,Green Earth Packaging,0.159,159.0,https://greenearthpackaging.com/collections/reusable-packaging,4x6.5 1000 count example,0.084,84.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 5x8; Finish: Black w/ Clear Window,Size: 5x8; Finish: Black w/ Clear Window,m_black/w_5,1000,pcs,inferred from product title/handle ('1000 pcs'),15.99,0.01599,MarijuanaPackaging,0.1625,162.5,https://marijuanapackaging.com/collections/exotic-weed-packs-bags-packaging,5x8.1 1000 box example,0.12,120.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 6x9; Finish: Black,Size: 6x9; Finish: Black,m_black_6_9,1000,pcs,inferred from product title/handle ('1000 pcs'),19.99,0.019989999999999997,Green Earth Packaging,0.195,195.0,https://greenearthpackaging.com/collections/reusable-packaging,6x9.3 1000 count example,0.099,99.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 6x9; Finish: Black w/ Clear Window,Size: 6x9; Finish: Black w/ Clear Window,m_black/w_6_9,1000,pcs,inferred from product title/handle ('1000 pcs'),22.49,0.02249,Green Earth Packaging,0.195,195.0,https://greenearthpackaging.com/collections/reusable-packaging,6x9.3 1000 count example,0.15,150.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 9x2.5 (Preroll); Finish: Black,Size: 9x2.5 (Preroll); Finish: Black,m_black_2.5_9,1000,pcs,inferred from product title/handle ('1000 pcs'),74.99,0.07499,MarijuanaPackaging,0.048979999999999996,48.98,https://marijuanapackaging.com/products/7-x-2-7-1g-preroll-syringe-mylar-bags-tear-notch-1000-box,preroll bag 1000 box (7x2.7),0.05995,59.95,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Lower
Oil Slick 1000 PCS Mylar Bags – Reusable Zipper Mylar Bags,oil-slick-1000pcs-mylar-bags,Mylar Bags,Size: 9x2.5 (Preroll); Finish: Black w/ Clear Window,Size: 9x2.5 (Preroll); Finish: Black w/ Clear Window,m_black/w_2.5_9,1000,pcs,inferred from product title/handle ('1000 pcs'),24.99,0.02499,MarijuanaPackaging,0.048979999999999996,48.98,https://marijuanapackaging.com/products/7-x-2-7-1g-preroll-syringe-mylar-bags-tear-notch-1000-box,preroll bag 1000 box (7x2.7),0.055,55.00,"The Oil Slick 1000 PCS Mylar Bags are professional-grade resealable storage bags built for businesses, retailers, and anyone who needs reliable bulk packaging without the markup.…",Direct / tiered,Raise
