Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
printed-silicone-nonstick-pads-silicone-trivet,Custom Printed Silicone Trivets,"<p>Get your brand or artwork printed directly INTO our medical grade silicone non-stick pads. Great for displaying your artwork or culinary brand. </p>
<p>Minimums starting at 1000pc.</p>
<p>AFTER YOU PLACE ORDER EMAIL ARTWORK TO: info@kraftandkitchen.com</p>
<p>Questions? Live Chat with us or call direct 360.922.7258</p>
<p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Custom Oil Slick®Canvas"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/custom-oil-slickrcanvas-canvas-catalog-commercial-processors-dabbing-slick_148.jpg"",""description"":""Get your brand or artwork printed directly INTO our medical grade silicone non-stick pads. Great for displaying your brand anywhere! The highest quality custom dab pads or non-stick mats! Available in rectangles and round."",""model"":[{""@type"":""ProductModel"",""name"":""200"",""sku"":""CUSTOMCANVAS-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""55""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""3000.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/custom-oil-slickrcanvas"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""500"",""sku"":""CUSTOMCANVAS-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""55""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""5000.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/custom-oil-slickrcanvas"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""1000"",""sku"":""CUSTOMCANVAS-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""55""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""9000.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/custom-oil-slickrcanvas"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""2000"",""sku"":""CUSTOMCANVAS-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""55""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""16000.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/custom-oil-slickrcanvas"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>
</p>",Kraft&Kitchen,,custom branded,"canvas, catalog, commercial processors, craft, Custom, Dabbing, dabpad, google, kitchen, Silicone Pad, wholesale",true,Quantity,200,,,,,,,,CUSTOMCANVAS-01,24947.988583133,shopify,deny,manual,3000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/custom-printed-silicone-trivets-162997.jpg?v=1612899886,1,Custom Printed Silicone Trivets - Kraft & Kitchen,false,Printed Silicone Nonstick Pads Silicone Trivet,Get your brand or artwork printed directly INTO our medical grade silicone non-stick pads. Great for displaying your brand anywhere! The highest quality custom dab pads or non-stick mats! Available in rectangles and round.,,,lb,,,active
printed-silicone-nonstick-pads-silicone-trivet,,,,,,,,,500,,,,,,,,CUSTOMCANVAS-02,24947.988583133,shopify,deny,manual,5000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/custom-printed-silicone-trivets-133921.jpg?v=1612899887,2,Custom Printed Silicone Trivets - Kraft & Kitchen,,,,,,lb,,,
printed-silicone-nonstick-pads-silicone-trivet,,,,,,,,,1000,,,,,,,,CUSTOMCANVAS-03,24947.988583133,shopify,deny,manual,9000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/custom-printed-silicone-trivets-949595.jpg?v=1612899887,3,Custom Printed Silicone Trivets - Kraft & Kitchen,,,,,,lb,,,
printed-silicone-nonstick-pads-silicone-trivet,,,,,,,,,2000,,,,,,,,CUSTOMCANVAS-04,24947.988583133,shopify,deny,manual,16000.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/custom-printed-silicone-trivets-615987.jpg?v=1612899887,4,Custom Printed Silicone Trivets - Kraft & Kitchen,,,,,,lb,,,
limited-edition-silicone-trivet-pad,Street Art themed Silicone Trivets and Craft Mats,"<p>Images from some of the most famous trendsetters in modern urban street art.  Silicone trivets are perfect for beautifying your kitchen and home.  Nothing sticks to them and they are heat resistant to 600F.s</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Limited Edition Oil Slick® Canvas Silicone Dab Pads"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/limited-edition-oil-slickr-canvas-silicone-dab-pads-dabpad-medium-rectangular-round-slick-yellow-skull-art-headgear-illustration_934.jpg"",""description"":""Including art from Aaron Brooks, John Dosa, Eli Sipsas, 8th Day Create, and Frank Neroni ."",""category"":""Silicone Dab Pads"",""model"":[{""@type"":""ProductModel"",""name"":""Aaron Brooks - \""Flip Your Lid\"""",""sku"":""LECANVAS-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""35.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Aaron Brooks - \""Don't Bee Afraid to Care\"""",""sku"":""LECANVAS-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""35.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Aaron Brooks - \""Is This Forever?\"""",""sku"":""LECANVAS-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""35.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Aaron Brooks - Big Eye"",""sku"":""LECANVAS-04"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""35.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Dosa Glass"",""sku"":""LECANVAS-05"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""35.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""- Grey Maze"",""sku"":""LECANVAS-07"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Neroni - Retti Egg"",""sku"":""LECANVAS-08"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Neroni - Green Ball"",""sku"":""LECANVAS-09"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Neroni - Torus"",""sku"":""LECANVAS-10"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""Neroni - Bipolar Egg"",""sku"":""LECANVAS-11"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""7""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/limited-edition-oil-slickr-canvas-silicone-dab-pads"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,Silicone Trivet and Pad,"craft, dabpad, google, kitchen, medium, rectangular, round, silicone, Silicone Pad",true,Design,"Aaron Brooks - ""Don't Bee Afraid to Care""",,,,,,,,LECANVAS-02,197.998739409625,shopify,deny,manual,35.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-666855.jpg?v=1629399922,1,Street Art themed Silicone Trivets and Craft Mats - Kraft & Kitchen,false,Limited Edition  Silicone Dab Pads Aaron Brooks Mothership Darby crow,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-666855.jpg?v=1629399922,oz,,,active
limited-edition-silicone-trivet-pad,,,,,,,,,Dosa Glass,,,,,,,,LECANVAS-05,197.998739409625,shopify,deny,manual,35.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-411468.jpg?v=1629399922,2,Street Art themed Silicone Trivets and Craft Mats - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-411468.jpg?v=1629399922,oz,,,
limited-edition-silicone-trivet-pad,,,,,,,,,'- Grey Maze,,,,,,,,LECANVAS-07,197.998739409625,shopify,deny,manual,10.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-749135.jpg?v=1629399922,3,Street Art themed Silicone Trivets and Craft Mats - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/street-art-themed-silicone-trivets-and-craft-mats-749135.jpg?v=1629399922,oz,,,
release-paper-non-stick-precut-paper-4-5x-5,"Convenient  PRECUT Silicone release Paper 4.5""x 4.5""","<p>Extremely nonstick silicone coating.  Durable 100% virgin paper.</p>
<p>Our famous Glassine release paper pre-cut in 4.5""x 4.5"" squares for your convenience! <br>Release paper is used in place of parchment for many art and scientific applications.</p>
<ul>
<li>stickers</li>
<li>transfers</li>
<li>backing</li>
<li>heat press</li>
<li>anytime you need a very nonstick surface</li>
</ul>
<p><br>40lb thickness<br><br>Our innovative bonding technique plus medical grade silicone produces a paper that is STRONGER AND MORE NON-STICK THAN PARCHMENT.<br><br>Thick silicone coating<br>Moisture resistant<br>PH Balanced<br>Pricing as low as .035/sheet <br><br>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Oil Slick Non-Stick PRECUT Paper 4.5\""x 4.5\"""",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/oil-slick-non-stick-precut-paper-4-5x-5-storage-and-packaging-plastic_532.jpg"",""description"":""Our famous Oil Slick paper pre-cut in 4.5&quot;x 4.5&quot; squares for your convenience! 40lb thickness Our innovative bonding technique plus medical grade silicone produces a paper that is STRONGER AND MORE NON-STICK THAN PARCHMENT. Thick silicone coating Moisture resistant PH Balanced Pricing as low as."",""model"":[{""@type"":""ProductModel"",""name"":""5000 Sheets - $0.05/ea"",""sku"":""PRECUTPAPER-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""15""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""250.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slick-non-stick-precut-paper-4-5x-5"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""10000 Sheets-$0.04/ea"",""sku"":""PRECUTPAPER-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""30""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""400.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slick-non-stick-precut-paper-4-5x-5"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""20000 Sheets-$0.035/ea"",""sku"":""PRECUTPAPER-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""60""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""700.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slick-non-stick-precut-paper-4-5x-5"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>
</p>",Kraft&Kitchen,Uncategorized,nonstick papers,"craft, google, MCF, paper, precut, silicone, Storage and Packaging",false,Quantity,1000 Sheets,,,,,,,,PRECUTPAPER-00,6804.021627711,,deny,amazon-mcf,22.50,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-473213.jpg?v=1612899886,1,"Convenient PRECUT Silicone release Paper 4.5""x 4.5"" - Kraft & Kitchen",false,Non-Stick PRECUT release Paper 4.5x 4.5 Better than parchment,"Extremely nonstick silicone coating.  Durable 100% virgin paper.
Our famous Glassine release paper pre-cut in 4.5""x 4.5"" squares for your convenience! 
Release paper is used in place of parchment for many art and scientific applications.
stickers transfers backing heat press
anytime you need a very nonstick surface


",,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-427431.jpg?v=1612899886,lb,,,draft
release-paper-non-stick-precut-paper-4-5x-5,,,,,,,,,5000 Sheets,,,,,,,,PRECUTPAPER-01,6804.021627711,,deny,manual,120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-427431.jpg?v=1612899886,2,"Convenient PRECUT Silicone release Paper 4.5""x 4.5"" - Kraft & Kitchen",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-427431.jpg?v=1612899886,lb,,,
release-paper-non-stick-precut-paper-4-5x-5,,,,,,,,,10000 Sheets,,,,,,,,PRECUTPAPER-02,13607.997896185,,deny,manual,230.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-348450.jpg?v=1612899886,3,"Convenient PRECUT Silicone release Paper 4.5""x 4.5"" - Kraft & Kitchen",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-427431.jpg?v=1612899886,lb,,,
release-paper-non-stick-precut-paper-4-5x-5,,,,,,,,,20000 Sheets,,,,,,,,PRECUTPAPER-03,27215.99579237,,deny,manual,350.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-503492.jpg?v=1612899886,4,"Convenient PRECUT Silicone release Paper 4.5""x 4.5"" - Kraft & Kitchen",,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/convenient-precut-silicone-release-paper-45x-45-427431.jpg?v=1612899886,lb,,,
release-paper-factory-2nds,Release Paper Glassine w silicone Factory 2nds,"<p>Silicone release paper that has a slight curl to it.  Same great paper...at a super low price.</p>
<p>for the original go <a href=""https://www.oilslickpad.com/products/oil-slick-paper"" target=""_blank"" title=""Oil Slick Paper"" rel=""noopener noreferrer"">HERE</a></p>
<p>Extremely nonstick silicone coating.  Durable 100% virgin paper.</p>
<p>Our famous Glassine release paper pre-cut in 4.5""x 4.5"" squares for your convenience!<span> </span><br>Release paper is used in place of parchment for many art and scientific applications.</p>
<ul>
<li>stickers</li>
<li>transfers</li>
<li>backing</li>
<li>heat press</li>
<li>anytime you need a very nonstick surface</li>
</ul>
<p><br>40lb thickness<br><br>Our innovative bonding technique plus medical grade silicone produces a paper that is STRONGER AND MORE NON-STICK THAN PARCHMENT.<br><br>Thick silicone coating<br>Moisture resistant<br>PH Balanced<br>Pricing as low as .035/sheet<span> </span></p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""Oil Slick® Paper Factory 2nds"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/oil-slickr-paper-factory-2nds-clearance-extraction-rosin-storage-and-packaging-featured-slick_272.jpg"",""description"":""Silicone release paper that has a slight curl to it. for the original go HERE Excellent for rosin extraction! Precuts save time and money. Huge step up from grocery store parchment."",""category"":""Featured"",""model"":[{""@type"":""ProductModel"",""name"":""250 Sheets"",""sku"":""2ndPAPER-01"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""3""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""10.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-paper-factory-2nds"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""3,000 Sheets"",""sku"":""2ndPAPER-02"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""32""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""70.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-paper-factory-2nds"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""6,000 Sheets"",""sku"":""2ndPAPER-03"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""64""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""120.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/oil-slickr-paper-factory-2nds"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,,nonstick papers,"clearance, craft, Extraction, paper, rosin, Storage and Packaging",false,Quantity,250 Sheets,,,,,,,,2ndPAPER-01,1361.003906185,shopify,deny,manual,10.00,25.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging.jpg?v=1572631170,1,Oil Slick® Paper Factory 2nds-Featured-nonstick extraction paper-rosin parchment-ptfe paper-extract-bho-rosin-nonstick packaging-nonstick purging ptfe fep,false,Silicone release paper BETTER than Parchment Paper Factory 2nds,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging-2.jpg?v=1572631170,lb,,,active
release-paper-factory-2nds,,,,,,,,,"3,000 Sheets",,,,,,,,2ndPAPER-02,14515.001199237,shopify,deny,manual,70.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging-2.jpg?v=1572631170,2,Oil Slick® Paper Factory 2nds-Featured-nonstick extraction paper-rosin parchment-ptfe paper-extract-bho-rosin-nonstick packaging-nonstick purging ptfe fep,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging-2.jpg?v=1572631170,lb,,,
release-paper-factory-2nds,,,,,,,,,"6,000 Sheets",,,,,,,,2ndPAPER-03,29030.002398474,shopify,deny,manual,120.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging-3.jpg?v=1572631170,3,Oil Slick® Paper Factory 2nds-Featured-nonstick extraction paper-rosin parchment-ptfe paper-extract-bho-rosin-nonstick packaging-nonstick purging ptfe fep,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/oil-slickr-paper-factory-2nds-featured-nonstick-paper-foil-paper-ptfe-papet-nonstick-ptfe-clear-fep-clear-slicks-clear-parchment-rosin-paper-parchment-rosin-clear-dab-packaging-2.jpg?v=1572631170,lb,,,
6ml-glass-no-neck-jar,6ml Glass No-Neck Jar,"<h3><br></h3>
<p>These are the 6ml straight wall jars you are looking for.  Silicone lids are easy to apply and remove.  they hold from 1 to 3 grams depending on the consistency of your material.</p>
<p><a href=""https://kraftandkitchen.com/products/custom-printed-stickers-for-jars"" target=""_blank"">Custom printed lids or stickers available here</a></p>
<p><a href=""/kraftandkitchen.com/collections/jars-and-containers"" target=""_blank""><u><span color=""#000120"" style=""color: #000120;""><span>C</span></span></u>heck out our other jars here</a><br></p>
<p><a href=""https://kraftandkitchen.com/products/blank-boxes-for-7ml-jars"" target=""_blank"">Blank boxes available here</a></p>
<p style=""color: #212b36; font-family: -apple-system,BlinkMacSystemFont,San Francisco,Segoe UI,Roboto,Helvetica Neue,sans-serif; font-size: 14px; font-style: normal; font-variant: normal; font-weight: 400; letter-spacing: normal; line-height: 1.4; orphans: 2; text-align: left; text-decoration: none; text-indent: 0px; text-transform: none; -webkit-text-stroke-width: 0px; white-space: normal; word-spacing: 0px; margin: 0px 0px 1em 0px;""><br></p>
<p><br></p>
<p>Diameter : 1.03""</p>
<p>Height: .875</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""6ml Glass No-Neck Jar"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/6ml-glass-no-neck-jar-170-47unit-accessories-for-extractors-non-cr-oil-slick-lid-tableware-plastic_693.jpg"",""description"":""Display up to a 0.5 - 1 grams of concentrate in this easy to open glass jar. Designed for ease of use and safety, these containers feature an easy snap-on silicone cap instead of a screw top."",""category"":""glass jar"",""model"":[{""@type"":""ProductModel"",""name"":""170 (.47/unit)"",""sku"":""NONECK1"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""4""},""mpn"":""NONECK1"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""79.99"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/6ml-glass-no-neck-jar"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""510 (.44/unit)"",""sku"":""NONECK2"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""10""},""mpn"":""NONECK2"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""224.40"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/6ml-glass-no-neck-jar"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""1190 (.37/unit)"",""sku"":""NONECK3"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""22""},""mpn"":""NONECK3"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""440.30"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/6ml-glass-no-neck-jar"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""5440 (.36/unit)"",""sku"":""NONECK4"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""98""},""mpn"":""NONECK4"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1904.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/6ml-glass-no-neck-jar"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""10030 (.31/unit)"",""sku"":""NONECK5"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""191""},""mpn"":""NONECK5"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""3109.30"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/6ml-glass-no-neck-jar"",""availability"":""https://schema.org/InStock""}}]}
// ]]></script>",Kraft&Kitchen,Uncategorized,glass jar,"6ml, accessories for extractors, container, craft, glass, jar, MCF, non cr, Storage and Packaging",true,Quantity,200,,,,,,,,NONECK1,1814.006606104,,continue,amazon-mcf,50.00,132.00,true,true,,,,,NONECK1,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_243_41wuYeTl4sL._AC_SL1024.jpg?v=1761600816,1,"",false,6ml Glass  Jar silicone lid concentrate packaging,"6ml no neck glass jars with silicone lids  concentrate jars
We sell every type of container and packaging in the industry. from CR Child resistant heavy bottom jars to FEP and PTFE clear nonstick concentrate packaging.  custom boxes  and fast shipping",,,lb,,,active
6ml-glass-no-neck-jar,,,,,,,,,400,,,,,,,,NONECK2,4536.014418474,,continue,manual,95.00,150.00,true,true,,,,,NONECK2,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/6ml-glass-no-neck-jar-619613.jpg?v=1761600816,2,6ml Glass No-Neck Jar - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/6ml-glass-no-neck-jar-619613.jpg?v=1761600816,lb,,,
6ml-glass-no-neck-jar,,,,,,,,,1000,,,,,,,,NONECK3,9978.986780763,,continue,amazon-mcf,225.00,352.00,true,true,,,,,NONECK3,https://cdn.shopify.com/s/files/1/0277/7245/2943/files/imgi_244_61VbnoFZ1HL._AC_SL1024.jpg?v=1761600792,3,"",,,,,,lb,,,
